gene_symbol,center,background,all_p_value,all_test_statistic,all_n_mutants,all_n_controls,all_mean_mutant_logprob,all_std_mutant_logprob,all_mean_mutant_distance,all_mean_control_logprob,all_std_control_logprob,all_mean_control_distance,male_p_value,male_test_statistic,male_n_mutants,male_n_controls,male_mean_mutant_logprob,male_std_mutant_logprob,male_mean_mutant_distance,male_mean_control_logprob,male_std_control_logprob,male_mean_control_distance,female_p_value,female_test_statistic,female_n_mutants,female_n_controls,female_mean_mutant_logprob,female_std_mutant_logprob,female_mean_mutant_distance,female_mean_control_logprob,female_std_control_logprob,female_mean_control_distance,all_q_value,male_q_value,female_q_value
Chchd2,UC Davis,involves: C57BL/6NCrl,0.6931490944896856,0.3947848527810249,4.0,569.0,-5.370319748670222,0.8628486399638111,1.8251432006315134,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.9632007610259813,,
Katnal1,TCP,involves: C57BL/6NCrl,0.2581482462851998,1.1318697274898708,5.0,588.0,-5.502637864714849,0.8082454027480364,1.561702483633302,-6.623468812049034,2.2092663048105936,2.0647091893471874,0.2983115532837341,1.041905390154323,3.0,293.0,-5.2603033577913605,0.9466852575127528,1.4139703659732337,-6.561724613349642,2.1540164394438093,2.064561598715151,,,,,,,,,,,0.7806836157608048,0.8817034773854875,
Tex38,WTSI,involves: C57BL/6N,0.9016522172004487,0.12360908246791878,4.0,904.0,-6.304764099575193,0.9871267790882344,2.065072310196951,-6.569100162739253,4.271750744660499,2.010461135556884,0.8442357336865894,0.1965905632403592,4.0,453.0,-6.3443607043101595,0.9683595556231233,2.0220471021388926,-6.699122158669603,3.6000842965818887,2.024252302655386,,,,,,,,,,,0.986595859507239,0.9807992526635456,
Tmem131,JAX,involves: C57BL/6NJ,0.9964299152209279,0.004474891874140075,8.0,2541.0,-6.602645409096105,1.1271766787807518,2.1711922927494394,-6.606669678942392,2.541819438173644,2.0318895214245827,0.8295267472383545,0.21535306527136988,4.0,1264.0,-6.355272379401498,0.9809637980742842,2.067240154987099,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.827592560970102,-0.21783482000506862,4.0,1277.0,-6.873585767323331,1.224167305840345,2.2865840200081093,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9991524317751501,0.9806029067078992,0.9800116319911688
Reps2,JAX,involves: C57BL/6NJ,0.7037312200985195,0.38033129735957166,8.0,2541.0,-6.264308698902783,2.2855423443300844,1.8934549529835025,-6.606669678942392,2.541819438173644,2.0318895214245827,0.6321205108580807,-0.4788605781089723,4.0,1264.0,-7.21293931031475,2.502357188604435,2.312226673134598,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.2732764713984347,1.0960197243841874,4.0,1277.0,-5.149481389091649,0.14169476791219973,1.4540269141109492,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9632007610259813,0.9550777719961928,0.8227263379203757
Cep250,WTSI,involves: C57BL/6N,1.54502768145627e-78,-20.74048331462583,7.0,904.0,-42.301752119192535,17.91031676792025,8.499652712302623,-6.569100162739253,4.271750744660499,2.010461135556884,3.09280638774201e-65,-20.190949383486746,5.0,453.0,-44.38048201507782,19.91552337476264,8.672320336402706,-6.699122158669603,3.6000842965818887,2.024252302655386,,,,,,,,,,,1.6797743579373743e-76,2.8628284768586296e-63,
Enpp5,JAX,involves: C57BL/6NJ,0.6852744155526147,0.40532263066943053,8.0,2541.0,-6.24206492139818,1.5416042894594144,1.9425420344767725,-6.606669678942392,2.541819438173644,2.0318895214245827,0.9280496669730984,0.09031691310739737,4.0,1264.0,-6.5095521967700005,1.6351358408329864,2.051404453921633,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.6468894223250043,0.458196067047053,4.0,1277.0,-5.986178936394234,1.3294320010891418,1.8464939541280114,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9625631822193487,0.9922031185272435,0.950892621766263
Gmds,WTSI,involves: C57BL/6N,0.7685538582534126,-0.29435499370976165,7.0,904.0,-7.046938966797784,4.521730058307397,1.9703580301210073,-6.569100162739253,4.271750744660499,2.010461135556884,0.5735358951439314,-0.563257357503203,6.0,453.0,-7.538651538025875,4.843121384118253,2.089752359344553,-6.699122158669603,3.6000842965818887,2.024252302655386,,,,,,,,,,,0.9659694888764218,0.9428158295972731,
Zfp113,JAX,involves: C57BL/6NJ,0.8417704756927438,0.1996497216391236,8.0,2541.0,-6.42713323183288,1.0370367832786147,2.1061944311314797,-6.606669678942392,2.541819438173644,2.0318895214245827,0.99057288807993,0.011817741322847738,4.0,1264.0,-6.60649150794101,0.9975126565919138,2.1903182053711223,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.775053545028156,0.28583139635204435,4.0,1277.0,-6.212494128984019,1.073855376936045,2.005052012829575,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9763242033568165,0.9996950126154676,0.9710057378007995
Rrs1,JAX,involves: C57BL/6NJ,0.17333462561430418,1.3619485028825422,7.0,2541.0,-5.297347503648881,1.136929089754231,1.4133160245855756,-6.606669678942392,2.541819438173644,2.0318895214245827,0.5498770115915177,0.5981048893950647,3.0,1264.0,-5.768514613138127,1.4384055166585366,1.6385197075363294,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.2087693271019988,1.2575908624082992,4.0,1277.0,-4.937412767561222,0.4204190266304888,1.260768325844436,-6.587651950276289,2.622290138915017,2.0283561980316174,0.643585912257549,0.9428158295972731,0.7620027767503565
Kif28,HMGU,involves: C57BL/6NCrl,0.9475241545131456,0.06582533562202485,8.0,1804.0,-5.533697423124876,1.6066886427862446,2.112383876130706,-5.588725036334336,2.360734747761053,2.064343250081512,0.6653357799039532,-0.43269744154543044,4.0,920.0,-6.0157614980134495,2.137586113103,2.278972944644517,-5.529838430167123,2.239153925287703,2.0671786819100353,0.7102825351697968,0.37159597134938877,4.0,884.0,-5.193147387775147,0.8267219109937486,1.9845734601911131,-5.651403254036331,2.463013193500474,2.06174368792725,0.9910917616495752,0.9613414305065783,0.9599092314895559
Hspb2,JAX,involves: C57BL/6NJ,0.3500193503771014,0.9347236364931317,8.0,2541.0,-5.766111824425426,1.0391694137404714,1.734138604649875,-6.606669678942392,2.541819438173644,2.0318895214245827,0.8646882596546713,0.17044393104764968,4.0,1264.0,-6.410720837296045,0.7948409222778196,2.0969806615224496,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.20168265212881276,1.2774290233893826,4.0,1277.0,-4.911437888835334,0.1640371524593336,1.2769910543977818,-6.587651950276289,2.622290138915017,2.0283561980316174,0.867567564712054,0.9825244911589439,0.7495468685441591
Mark4,UC Davis,involves: C57BL/6NCrl,0.007540457473918871,-2.681536516313068,4.0,569.0,-11.038898519374001,5.332797266224273,3.625254528355234,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.05787999301739578,,
Zfp821,JAX,involves: C57BL/6NJ,0.7526288824396639,-0.31520888434086514,8.0,2541.0,-6.890285064570409,1.8483004498575206,2.2048339238449266,-6.606669678942392,2.541819438173644,2.0318895214245827,0.9362826633661738,-0.0799587970126628,4.0,1264.0,-6.719805279255471,1.535993058897226,2.166146125792591,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.7623252005333294,-0.30249333270512235,4.0,1277.0,-6.984960228286264,2.0659361676327594,2.2160460847001273,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9658557645468884,0.9935274587748053,0.9710057378007995
Ypel2,TCP,involves: C57BL/6NCrl,0.23588974455605674,1.1865322214478966,4.0,588.0,-5.3102352851291545,0.6015899305353368,1.4606069864145341,-6.623468812049034,2.2092663048105936,2.0647091893471874,,,,,,,,,,,,,,,,,,,,,0.7506844080283309,,
Eepd1,JAX,involves: C57BL/6NJ,0.014460291123574814,-2.447297904815535,8.0,2541.0,-8.810477049491393,2.6045648832898074,2.9510053273572368,-6.606669678942392,2.541819438173644,2.0318895214245827,0.01418582746122245,-2.4559248999372096,4.0,1264.0,-9.659146862368914,3.0926438729815175,3.174208733310924,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.2819993765419721,-1.0762926318800072,4.0,1277.0,-8.000900617034953,1.7368259089056066,2.732779522832228,-6.587651950276289,2.622290138915017,2.0283561980316174,0.10234861337411756,0.11100580683631456,0.8292095558714763
Cdk17,JAX,involves: C57BL/6NJ,0.4731220175970048,0.7175151431405316,11.0,2541.0,-6.056217915723786,1.3616514906519672,1.817998550370745,-6.606669678942392,2.541819438173644,2.0318895214245827,0.7638309810682309,0.30051840938241364,7.0,1264.0,-6.340529374476544,1.335670311077198,1.9641310831557115,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.32956153840403957,0.9753693092227943,4.0,1277.0,-5.307602459449656,0.8269762227139796,1.45509640805531,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9257796001996135,0.9759248143547731,0.856575672285584
Bola2,MARC,involves: C57BL/6N,2.0007827660412264e-09,-6.371911997440685,11.0,147.0,-11.376665496298017,6.3109672247630515,3.4357281158513304,-6.847707529409178,1.5831697872317732,2.1220396628241462,0.012083210764138175,-2.5634005793733645,6.0,83.0,-8.654768777910702,2.563386052212574,2.8080598006341986,-6.825194987691246,1.5851698157663134,2.1240123781087945,8.114359242116683e-09,-6.59100804251718,5.0,64.0,-16.045674769557355,9.884650968357732,4.383824315330485,-6.77656637733041,1.4031506088212835,2.1383596472011597,4.09542941493377e-08,0.09671927019631665,1.7613844775244366e-07
Barx2,MRC Harwell,involves: C57BL/6NTac,0.9436774084044525,0.0706692698543175,4.0,858.0,-6.326237701067423,0.9351434467097144,2.1722949362782793,-6.390719900461442,1.8216637401321998,2.1169207616045993,,,,,,,,,,,,,,,,,,,,,0.9905250468680967,,
Ifnar1,WTSI,involves: C57BL/6N,0.9604424171728632,-0.04961206700443233,8.0,904.0,-6.644169025615166,1.7839456556408217,2.15185488307377,-6.569100162739253,4.271750744660499,2.010461135556884,0.4360320632840583,-0.7795993322984506,4.0,453.0,-8.106822658566953,1.6527311356663597,2.7328186817301034,-6.699122158669603,3.6000842965818887,2.024252302655386,0.5693695996875117,0.5693960805806016,4.0,451.0,-5.178666233217994,0.46293637675917537,1.5570698469906046,-6.428290782815862,4.379423600317144,2.009841684978383,0.9922288190077508,0.9195436222794765,0.9323883489864384
Cdk2ap2,JAX,involves: C57BL/6NJ,0.11273099426137355,1.5865841323581735,8.0,2541.0,-5.180205298959295,0.511440116605205,1.4185936866700213,-6.606669678942392,2.541819438173644,2.0318895214245827,0.2112993568293333,1.2506333774779854,4.0,1264.0,-5.077770071082492,0.4009196420494822,1.3486744820898222,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.3289084332774783,0.9766877904513214,4.0,1277.0,-5.305981224270381,0.5568312856325965,1.5107626201749296,-6.587651950276289,2.622290138915017,2.0283561980316174,0.5061827717951451,0.7912766370891008,0.856575672285584
Klf9,UC Davis,involves: C57BL/6NCrl,0.926304090386136,0.09253670041640154,4.0,569.0,-5.9237002756190185,1.410407163917136,2.0335305083097115,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.989032711413322,,
Kprp,UC Davis,involves: C57BL/6NCrl,0.5152623784151655,0.6510713028903984,4.0,569.0,-4.901181512057434,0.5491476707883615,1.582583410249824,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.9394168325323651,,
Rtn4rl2,UC Davis,involves: C57BL/6NCrl,5.722897296795634e-17,-8.6382692221273,4.0,569.0,-22.071939224275038,6.306105589522414,5.981619763605114,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,1.9564048903272498e-15,,
Usp21,WTSI,involves: C57BL/6N,0.7410476346539272,0.33056749030596105,4.0,904.0,-5.862247296658841,0.5183875227236676,1.8740763083952345,-6.569100162739253,4.271750744660499,2.010461135556884,,,,,,,,,,,0.7365681329572342,0.3366082254601012,4.0,451.0,-5.689558575148978,0.43216585977327276,1.863021258545638,-6.428290782815862,4.379423600317144,2.009841684978383,0.9652869525268736,,0.9629136381350356
Szrd1,JAX,involves: C57BL/6NJ,0.7734314134483966,-0.28791999768018794,7.0,2541.0,-6.88372586214471,2.3936095397927546,2.183782972001345,-6.606669678942392,2.541819438173644,2.0318895214245827,0.31276751265284497,-1.0098345782604694,4.0,1264.0,-7.86917952155072,2.4824365717822574,2.585788972348603,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.4374202830057409,0.7768004115417267,3.0,1277.0,-5.410651488339653,0.3182558328976388,1.6135164558949537,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9661701137671438,0.8879041882476767,0.8988410417529268
Atp5mk,MRC Harwell,involves: C57BL/6NTac,0.7656253546735127,-0.29819632527733364,4.0,858.0,-6.66298533777994,1.3406349627266307,2.295127397769881,-6.390719900461442,1.8216637401321998,2.1169207616045993,,,,,,,,,,,,,,,,,,,,,0.9659694888764218,,
Stx17,JAX,involves: C57BL/6NJ,8.275536393793946e-28,-11.060639422875905,8.0,2541.0,-16.848301206948232,11.170917992483185,4.500306914210973,-6.606669678942392,2.541819438173644,2.0318895214245827,5.714824457964056e-42,-14.086105926679616,4.0,1264.0,-24.436365586849675,9.850750516162627,6.0633262967036075,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.09976239049641397,-1.6472009494456863,4.0,1277.0,-8.7538868001395,3.133261665832328,2.8930715168509304,-6.587651950276289,2.622290138915017,2.0283561980316174,4.0957729375851827e-26,4.484894846358748e-40,0.48891690160867335
Anks6,WTSI,involves: C57BL/6N,0.7237819449700981,0.35351858106203804,4.0,904.0,-5.813167850630681,0.5500553716467472,1.84456496791128,-6.569100162739253,4.271750744660499,2.010461135556884,,,,,,,,,,,0.8075944198832504,0.24367328623810422,3.0,451.0,-5.810773772413637,0.5872291748191023,1.914745197743839,-6.428290782815862,4.379423600317144,2.009841684978383,0.9632007610259813,,0.9796256403840693
Atp5pb,WTSI,involves: C57BL/6N,0.7227437195929043,0.35490452029062997,4.0,904.0,-5.809937924987516,1.7883462575219606,1.6265848205200377,-6.569100162739253,4.271750744660499,2.010461135556884,0.6333673645869489,0.4773145163708,4.0,453.0,-5.837226299986032,1.6758134719452218,1.5842354137738974,-6.699122158669603,3.6000842965818887,2.024252302655386,,,,,,,,,,,0.9632007610259813,0.9550777719961928,
Tti1,JAX,involves: C57BL/6NJ,0.0004493123455033978,-3.513879111983157,7.0,2541.0,-9.987041695004722,2.1091510709112247,3.356934493634444,-6.606669678942392,2.541819438173644,2.0318895214245827,0.0012862521887794332,-3.226272664181524,3.0,1264.0,-11.21810880992867,0.1644431452220776,3.7672459122823185,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.0672214358077401,-1.8317479807032406,4.0,1277.0,-8.993858862002668,2.1976692498191897,3.0473565621700676,-6.587651950276289,2.622290138915017,2.0283561980316174,0.004563307006705259,0.014287293543057704,0.36831294731957914
Nubp2,HMGU,involves: C57BL/6NTac,0.9818239469311498,0.022789764343765062,8.0,755.0,-5.655764456731433,0.9630702726075899,2.1726669558464398,-5.670801903312396,1.8612046351001934,2.109513301708331,0.9644334342696981,-0.0446192112211348,4.0,392.0,-5.7571990788632785,0.7019790471689805,2.233762573538151,-5.711830539940009,2.0272060202448934,2.1004645701555638,0.9296329306883756,0.0883676561090248,4.0,363.0,-5.5488407243681594,1.158351809621284,2.121681963853402,-5.621881883819656,1.6441188657967558,2.122178476228498,0.99532414079828,0.9973564096503527,0.9893981095946169
Ube2o,JAX,involves: C57BL/6NJ,0.18905419441929847,-1.3137335788233633,8.0,2541.0,-7.788531993191633,1.6544197030260044,2.628210515040495,-6.606669678942392,2.541819438173644,2.0318895214245827,0.6807443750736621,-0.41154259477829164,4.0,1264.0,-7.1290917735099715,1.1761775709184756,2.386961682100377,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.13654603439483215,-1.489713852450508,4.0,1277.0,-8.543946892795853,1.8586397328426179,2.9090349943927403,-6.587651950276289,2.622290138915017,2.0283561980316174,0.670485249940528,0.9661192330758295,0.6090953994994607
Gm5148,CCP-IMG,involves: C57BL/6NCrl,0.49993613599742115,-0.6746728726735496,19.0,2953.0,-7.086174687886466,1.6298139841016683,2.306741136799074,-6.685641539860106,2.5835718438752338,2.0632708109997515,0.8419036576660315,0.1994938474771188,13.0,1480.0,-6.526337052556205,1.3104757189641671,2.0774340659815707,-6.679860884411158,2.770131851229327,2.054215146449878,0.0876317607558123,-1.709157965499749,6.0,1473.0,-8.340246943215744,1.9649323965712868,2.7803589277146714,-6.692104669950776,2.3571134528534827,2.071147195314441,0.9372284174342033,0.9807992526635456,0.44441821526161956
Nmrk1,WTSI,involves: C57BL/6N,0.8205541018049367,0.22689818074203363,4.0,904.0,-6.083711797122135,1.9669339384974192,1.7598384080279201,-6.569100162739253,4.271750744660499,2.010461135556884,0.7541593312730241,0.31334871674150727,4.0,453.0,-6.133178141594833,1.8586509342671644,1.723566456734778,-6.699122158669603,3.6000842965818887,2.024252302655386,,,,,,,,,,,0.9730239921657801,0.9751128889310949,
Ace,UC Davis,involves: C57BL/6NCrl,0.293144998542852,-1.052217171661935,4.0,569.0,-8.021993940714534,2.220267771679712,2.875499123795708,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.820657505418402,,
Prss2,JAX,involves: C57BL/6NJ,0.9141985563517291,0.10775496702886847,7.0,2541.0,-6.502963524339739,2.5496146910518367,1.9354988611163897,-6.606669678942392,2.541819438173644,2.0318895214245827,0.3331824906922348,-0.9680939692780569,3.0,1264.0,-8.003006623252091,3.0636964218013265,2.5038268975838442,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.34479036737034574,0.9450920855277933,4.0,1277.0,-5.347429418529305,0.5986977882544037,1.5329786310204971,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9871629603319273,0.8934327330729718,0.8695712947430073
Wnk2,JAX,involves: C57BL/6NJ,0.48398079703535357,0.7000167150867177,8.0,2541.0,-5.977044345771327,1.3875638841765514,1.806162849185895,-6.606669678942392,2.541819438173644,2.0318895214245827,0.8841916817235527,-0.14568699306309793,4.0,1264.0,-6.800909988049298,1.1200521736156281,2.262579742493265,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.21799662913712073,1.232479222494811,4.0,1277.0,-4.970399908414791,0.2855068212676709,1.311133110818545,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9271405678620639,0.9873870120082788,0.7706768797710659
Pfkfb4,UC Davis,involves: C57BL/6NCrl,0.7993549819807193,0.2542996527683844,8.0,569.0,-5.76385516723488,0.9403296903469933,2.0334855625501187,-6.093196443365369,3.655017196495675,1.994907333079882,0.10999095698687646,-1.6013474887559482,6.0,453.0,-9.07719890659927,4.018911730972906,2.8147974832003477,-6.699122158669603,3.6000842965818887,2.024252302655386,,,,,,,,,,,0.9706595100269548,0.5521327069956352,
Bst2,UC Davis,involves: C57BL/6NCrl,0.6958050125926618,-0.39118690450570737,4.0,569.0,-6.80982379288741,1.5946697327737258,2.4477480830358234,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.9632007610259813,,
Plcb1,UC Davis,involves: C57BL/6NCrl,0.6368932726233265,0.47229978765911995,4.0,569.0,-5.22842688006679,0.7482090844611384,1.7610076956063545,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.9527493052492183,,
Ik,KMPC,involves: C57BL/6NTac,0.873568734436425,-0.15924676851811664,3.0,340.0,-7.143651288374028,0.27294816846043574,2.3236747210408875,-6.937234666337457,2.238392838146414,2.0949682569462142,,,,,,,,,,,,,,,,,,,,,0.9840319946944731,,
